Subject Activity variable value
8 WalkingDownstairs MeanBodyAccelerationXAxis -0.107598135394737
8 Sitting MeanBodyAccelerationXAxis -0.104461049130435
8 Standing MeanBodyAccelerationXAxis -0.106114996837037
8 Laying MeanBodyAccelerationXAxis -0.102245365611111
9 Walking MeanBodyAccelerationXAxis -0.110820512307692
9 WalkingUpstairs MeanBodyAccelerationXAxis -0.125219003959184
9 WalkingDownstairs MeanBodyAccelerationXAxis -0.0910278793952381
9 Sitting MeanBodyAccelerationXAxis -0.07537846886
9 Standing MeanBodyAccelerationXAxis -0.0952747481333333
9 Laying MeanBodyAccelerationXAxis -0.10754972144
10 Walking MeanBodyAccelerationXAxis -0.109057512132075
10 WalkingUpstairs MeanBodyAccelerationXAxis -0.118180420834043
10 WalkingDownstairs MeanBodyAccelerationXAxis -0.110848597247368
10 Sitting MeanBodyAccelerationXAxis -0.104253238796296
10 Standing MeanBodyAccelerationXAxis -0.107964083931818
10 Laying MeanBodyAccelerationXAxis -0.117168642362069
11 Walking MeanBodyAccelerationXAxis -0.106096304033898
11 WalkingUpstairs MeanBodyAccelerationXAxis -0.106797216481481
11 WalkingDownstairs MeanBodyAccelerationXAxis -0.111070149978261
11 Sitting MeanBodyAccelerationXAxis -0.112840218339623
11 Standing MeanBodyAccelerationXAxis -0.108686630425532
11 Laying MeanBodyAccelerationXAxis -0.108786578070175
12 Walking MeanBodyAccelerationXAxis -0.10316110632
12 WalkingUpstairs MeanBodyAccelerationXAxis -0.107339730115385
12 WalkingDownstairs MeanBodyAccelerationXAxis -0.10955593226087
12 Sitting MeanBodyAccelerationXAxis -0.106307228960784
12 Standing MeanBodyAccelerationXAxis -0.105526999754098
12 Laying MeanBodyAccelerationXAxis -0.108160125666667
13 Walking MeanBodyAccelerationXAxis -0.111431456192982
13 WalkingUpstairs MeanBodyAccelerationXAxis -0.125767265890909
13 WalkingDownstairs MeanBodyAccelerationXAxis -0.101993941531915
13 Sitting MeanBodyAccelerationXAxis -0.0972465110836735
13 Standing MeanBodyAccelerationXAxis -0.112124137754386
13 Laying MeanBodyAccelerationXAxis -0.104331864532258
14 Walking MeanBodyAccelerationXAxis -0.106756369135593
14 WalkingUpstairs MeanBodyAccelerationXAxis -0.112279688983333
14 WalkingDownstairs MeanBodyAccelerationXAxis -0.0928330165533333
14 Sitting MeanBodyAccelerationXAxis -0.100401490425926
14 Standing MeanBodyAccelerationXAxis -0.103817701790667
14 Laying MeanBodyAccelerationXAxis -0.0868333315509804
15 Walking MeanBodyAccelerationXAxis -0.107621819518519
15 WalkingUpstairs MeanBodyAccelerationXAxis -0.116952464895833
15 WalkingDownstairs MeanBodyAccelerationXAxis -0.110526066428571
15 Sitting MeanBodyAccelerationXAxis -0.11366125320339
15 Standing MeanBodyAccelerationXAxis -0.105910832679245
15 Laying MeanBodyAccelerationXAxis -0.118530240291667
16 Walking MeanBodyAccelerationXAxis -0.108804049803922
16 WalkingUpstairs MeanBodyAccelerationXAxis -0.124074517745098
16 WalkingDownstairs MeanBodyAccelerationXAxis -0.119873705148936
16 Sitting MeanBodyAccelerationXAxis -0.0891404038405797
16 Standing MeanBodyAccelerationXAxis -0.103657729076923
16 Laying MeanBodyAccelerationXAxis -0.107310493242857
17 Walking MeanBodyAccelerationXAxis -0.109792122032787
17 WalkingUpstairs MeanBodyAccelerationXAxis -0.121290442104167
17 WalkingDownstairs MeanBodyAccelerationXAxis -0.0892432745173913
17 Sitting MeanBodyAccelerationXAxis -0.11362408509375
17 Standing MeanBodyAccelerationXAxis -0.111432145565
17 Laying MeanBodyAccelerationXAxis -0.107006279704225
18 Walking MeanBodyAccelerationXAxis -0.104218315464286
18 WalkingUpstairs MeanBodyAccelerationXAxis -0.112655891327586
18 WalkingDownstairs MeanBodyAccelerationXAxis -0.1033908092
18 Sitting MeanBodyAccelerationXAxis -0.111904775824561
18 Standing MeanBodyAccelerationXAxis -0.108453355945205
18 Laying MeanBodyAccelerationXAxis -0.107698927907692
19 Walking MeanBodyAccelerationXAxis -0.122736673192308
19 WalkingUpstairs MeanBodyAccelerationXAxis -0.151054607725
19 WalkingDownstairs MeanBodyAccelerationXAxis -0.133695240660974
19 Sitting MeanBodyAccelerationXAxis -0.10870765430137
19 Standing MeanBodyAccelerationXAxis -0.10904190460274
19 Laying MeanBodyAccelerationXAxis -0.10898146186747
20 Walking MeanBodyAccelerationXAxis -0.113539477098039
20 WalkingUpstairs MeanBodyAccelerationXAxis -0.121023947784314
20 WalkingDownstairs MeanBodyAccelerationXAxis -0.104602925937778
20 Sitting MeanBodyAccelerationXAxis -0.108369634515152
20 Standing MeanBodyAccelerationXAxis -0.100402759931507
20 Laying MeanBodyAccelerationXAxis -0.104274322538235
21 Walking MeanBodyAccelerationXAxis -0.104319332403846
21 WalkingUpstairs MeanBodyAccelerationXAxis -0.125414265340426
21 WalkingDownstairs MeanBodyAccelerationXAxis -0.09816866218
21 Sitting MeanBodyAccelerationXAxis -0.112057887741176
21 Standing MeanBodyAccelerationXAxis -0.110417855808989
21 Laying MeanBodyAccelerationXAxis -0.103253832233333
22 Walking MeanBodyAccelerationXAxis -0.107112510934783
22 WalkingUpstairs MeanBodyAccelerationXAxis -0.117550861738095
22 WalkingDownstairs MeanBodyAccelerationXAxis -0.1074157796
22 Sitting MeanBodyAccelerationXAxis -0.105827369516129
22 Standing MeanBodyAccelerationXAxis -0.104967423820635
22 Laying MeanBodyAccelerationXAxis -0.110800924652778
23 Walking MeanBodyAccelerationXAxis -0.113382994084746
23 WalkingUpstairs MeanBodyAccelerationXAxis -0.126890616782353
23 WalkingDownstairs MeanBodyAccelerationXAxis -0.0988123712574074
23 Sitting MeanBodyAccelerationXAxis -0.103808679294118
23 Standing MeanBodyAccelerationXAxis -0.1105970177575
23 Laying MeanBodyAccelerationXAxis -0.104256776291667
24 Walking MeanBodyAccelerationXAxis -0.110595952913793
24 WalkingUpstairs MeanBodyAccelerationXAxis -0.114248610966102
24 WalkingDownstairs MeanBodyAccelerationXAxis -0.104818820272727
24 Sitting MeanBodyAccelerationXAxis -0.103041061426471
24 Standing MeanBodyAccelerationXAxis -0.108222553855072
24 Laying MeanBodyAccelerationXAxis -0.107236237236111
25 Walking MeanBodyAccelerationXAxis -0.108737636297297
25 WalkingUpstairs MeanBodyAccelerationXAxis -0.126210440292308
25 WalkingDownstairs MeanBodyAccelerationXAxis -0.107192376965517
25 Sitting MeanBodyAccelerationXAxis -0.109160440476923
25 Standing MeanBodyAccelerationXAxis -0.107352957594595
25 Laying MeanBodyAccelerationXAxis -0.100428830260274
26 Walking MeanBodyAccelerationXAxis -0.108927011474576
26 WalkingUpstairs MeanBodyAccelerationXAxis -0.121943461236364
26 WalkingDownstairs MeanBodyAccelerationXAxis -0.1064396194
26 Sitting MeanBodyAccelerationXAxis -0.0974448692333333
26 Standing MeanBodyAccelerationXAxis -0.110237796416216
26 Laying MeanBodyAccelerationXAxis -0.105002540289474
27 Walking MeanBodyAccelerationXAxis -0.112822289263158
27 WalkingUpstairs MeanBodyAccelerationXAxis -0.123530438196078
27 WalkingDownstairs MeanBodyAccelerationXAxis -0.112837694688636
27 Sitting MeanBodyAccelerationXAxis -0.105521912588571
27 Standing MeanBodyAccelerationXAxis -0.107835818025
27 Laying MeanBodyAccelerationXAxis -0.107699732837838
28 Walking MeanBodyAccelerationXAxis -0.103714705396296
28 WalkingUpstairs MeanBodyAccelerationXAxis -0.121514025692157
28 WalkingDownstairs MeanBodyAccelerationXAxis -0.10858897408913
28 Sitting MeanBodyAccelerationXAxis -0.111517939555556
28 Standing MeanBodyAccelerationXAxis -0.106579385202532
28 Laying MeanBodyAccelerationXAxis -0.1083448529625
29 Walking MeanBodyAccelerationXAxis -0.106632427301887
29 WalkingUpstairs MeanBodyAccelerationXAxis -0.118000587840816
29 WalkingDownstairs MeanBodyAccelerationXAxis -0.0981339984895833
29 Sitting MeanBodyAccelerationXAxis -0.1104118192
29 Standing MeanBodyAccelerationXAxis -0.108659067476923
29 Laying MeanBodyAccelerationXAxis -0.109462068173913
30 Walking MeanBodyAccelerationXAxis -0.0986247068969231
30 WalkingUpstairs MeanBodyAccelerationXAxis -0.124697493775385
30 WalkingDownstairs MeanBodyAccelerationXAxis -0.0999781422322581
30 Sitting MeanBodyAccelerationXAxis -0.099515446133871
30 Standing MeanBodyAccelerationXAxis -0.108756209835593
30 Laying MeanBodyAccelerationXAxis -0.1036581505
1 Walking MeanBodyAccelerationXAxisFrequency -0.283740258842105
1 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.35470802509434
1 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.0300353383483878
1 Sitting MeanBodyAccelerationXAxisFrequency -0.977229008297872
1 Standing MeanBodyAccelerationXAxisFrequency -0.995759901509434
1 Laying MeanBodyAccelerationXAxisFrequency -0.9280564692
2 Walking MeanBodyAccelerationXAxisFrequency -0.423642838474576
2 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.304376406458333
2 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.0463666814446808
2 Sitting MeanBodyAccelerationXAxisFrequency -0.986822279565217
2 Standing MeanBodyAccelerationXAxisFrequency -0.987271889259259
2 Laying MeanBodyAccelerationXAxisFrequency -0.974059464791667
3 Walking MeanBodyAccelerationXAxisFrequency -0.360356726034483
3 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.313123437627119
3 WalkingDownstairs MeanBodyAccelerationXAxisFrequency -0.0574100475102041
3 Sitting MeanBodyAccelerationXAxisFrequency -0.971010120961538
3 Standing MeanBodyAccelerationXAxisFrequency -0.96674254295082
3 Laying MeanBodyAccelerationXAxisFrequency -0.982776639193548
4 Walking MeanBodyAccelerationXAxisFrequency -0.440829971333333
4 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.204933042903846
4 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.0111935496222222
4 Sitting MeanBodyAccelerationXAxisFrequency -0.980309931
4 Standing MeanBodyAccelerationXAxisFrequency -0.97692058
4 Laying MeanBodyAccelerationXAxisFrequency -0.954193738888889
5 Walking MeanBodyAccelerationXAxisFrequency -0.294098534232143
5 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.0457237779851064
5 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.275046110468085
5 Sitting MeanBodyAccelerationXAxisFrequency -0.980945022045455
5 Standing MeanBodyAccelerationXAxisFrequency -0.968591815714286
5 Laying MeanBodyAccelerationXAxisFrequency -0.965934509615385
6 Walking MeanBodyAccelerationXAxisFrequency -0.296538717368421
6 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.0501350188513725
6 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.383681639791667
6 Sitting MeanBodyAccelerationXAxisFrequency -0.980164933636364
6 Standing MeanBodyAccelerationXAxisFrequency -0.981758159649123
6 Laying MeanBodyAccelerationXAxisFrequency -0.934049422052632
7 Walking MeanBodyAccelerationXAxisFrequency -0.327243240701754
7 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.29487297445098
7 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.0660815600978723
7 Sitting MeanBodyAccelerationXAxisFrequency -0.972668374583333
7 Standing MeanBodyAccelerationXAxisFrequency -0.979307570377358
7 Laying MeanBodyAccelerationXAxisFrequency -0.93651361
8 Walking MeanBodyAccelerationXAxisFrequency -0.173605736002083
8 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.171712174634146
8 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.0241393473736842
8 Sitting MeanBodyAccelerationXAxisFrequency -0.979026152391304
8 Standing MeanBodyAccelerationXAxisFrequency -0.988815418148148
8 Laying MeanBodyAccelerationXAxisFrequency -0.94304121537037
9 Walking MeanBodyAccelerationXAxisFrequency -0.238353562692308
9 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.36144437755102
9 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.213392270547619
9 Sitting MeanBodyAccelerationXAxisFrequency -0.9572277914
9 Standing MeanBodyAccelerationXAxisFrequency -0.975741252444444
9 Laying MeanBodyAccelerationXAxisFrequency -0.94233309
10 Walking MeanBodyAccelerationXAxisFrequency -0.178709734396226
10 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.161591924234043
10 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.295733547631579
10 Sitting MeanBodyAccelerationXAxisFrequency -0.982901825925926
10 Standing MeanBodyAccelerationXAxisFrequency -0.978403481818182
10 Laying MeanBodyAccelerationXAxisFrequency -0.968283685
11 Walking MeanBodyAccelerationXAxisFrequency -0.422842071864407
11 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.238802959018519
11 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.142456557034783
11 Sitting MeanBodyAccelerationXAxisFrequency -0.982796562075472
11 Standing MeanBodyAccelerationXAxisFrequency -0.994978878723404
11 Laying MeanBodyAccelerationXAxisFrequency -0.98477733
12 Walking MeanBodyAccelerationXAxisFrequency -0.128898533096
12 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.290149192307692
12 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.0424084916086956
12 Sitting MeanBodyAccelerationXAxisFrequency -0.982568781960784
12 Standing MeanBodyAccelerationXAxisFrequency -0.981243992459016
12 Laying MeanBodyAccelerationXAxisFrequency -0.95531868
13 Walking MeanBodyAccelerationXAxisFrequency -0.346980394210526
13 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.296284597454545
13 WalkingDownstairs MeanBodyAccelerationXAxisFrequency -0.0681563626617021
13 Sitting MeanBodyAccelerationXAxisFrequency -0.989546275306122
13 Standing MeanBodyAccelerationXAxisFrequency -0.991020759298246
13 Laying MeanBodyAccelerationXAxisFrequency -0.968891989354839
14 Walking MeanBodyAccelerationXAxisFrequency -0.402639098135593
14 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.309396717592593
14 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.0178313402266667
14 Sitting MeanBodyAccelerationXAxisFrequency -0.976302248148148
14 Standing MeanBodyAccelerationXAxisFrequency -0.973268905
14 Laying MeanBodyAccelerationXAxisFrequency -0.917501887333333
15 Walking MeanBodyAccelerationXAxisFrequency -0.327961801111111
15 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.0260971840270833
15 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.406471051190476
15 Sitting MeanBodyAccelerationXAxisFrequency -0.987084356101695
15 Standing MeanBodyAccelerationXAxisFrequency -0.988949247358491
15 Laying MeanBodyAccelerationXAxisFrequency -0.972255551527778
16 Walking MeanBodyAccelerationXAxisFrequency -0.404692523921569
16 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.397083831568627
16 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.207251997929787
16 Sitting MeanBodyAccelerationXAxisFrequency -0.986825605362319
16 Standing MeanBodyAccelerationXAxisFrequency -0.989076811794872
16 Laying MeanBodyAccelerationXAxisFrequency -0.973691429428571
17 Walking MeanBodyAccelerationXAxisFrequency -0.31950017295082
17 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.062952754100625
17 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.187719760269565
17 Sitting MeanBodyAccelerationXAxisFrequency -0.9944439053125
17 Standing MeanBodyAccelerationXAxisFrequency -0.991163919871795
17 Laying MeanBodyAccelerationXAxisFrequency -0.972960567323944
18 Walking MeanBodyAccelerationXAxisFrequency -0.37600552125
18 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.380168286724138
18 WalkingDownstairs MeanBodyAccelerationXAxisFrequency -0.302634565090909
18 Sitting MeanBodyAccelerationXAxisFrequency -0.994347988596491
18 Standing MeanBodyAccelerationXAxisFrequency -0.992019762739726
18 Laying MeanBodyAccelerationXAxisFrequency -0.984527649230769
19 Walking MeanBodyAccelerationXAxisFrequency -0.0489049407963462
19 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.1287420952375
19 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.626917070512821
19 Sitting MeanBodyAccelerationXAxisFrequency -0.976357663013699
19 Standing MeanBodyAccelerationXAxisFrequency -0.989910996849315
19 Laying MeanBodyAccelerationXAxisFrequency -0.965019579518072
20 Walking MeanBodyAccelerationXAxisFrequency -0.208342792019608
20 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.116088676011765
20 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.0745098785288889
20 Sitting MeanBodyAccelerationXAxisFrequency -0.983081858939394
20 Standing MeanBodyAccelerationXAxisFrequency -0.967209961232877
20 Laying MeanBodyAccelerationXAxisFrequency -0.962249114705882
21 Walking MeanBodyAccelerationXAxisFrequency -0.297814843538462
21 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.240808282276596
21 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.224343492244444
21 Sitting MeanBodyAccelerationXAxisFrequency -0.991777287176471
21 Standing MeanBodyAccelerationXAxisFrequency -0.981419961123596
21 Laying MeanBodyAccelerationXAxisFrequency -0.955019866222222
22 Walking MeanBodyAccelerationXAxisFrequency -0.00865921919565217
22 WalkingUpstairs MeanBodyAccelerationXAxisFrequency 0.0835738640921429
22 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.348618168333333
22 Sitting MeanBodyAccelerationXAxisFrequency -0.978466823709677
22 Standing MeanBodyAccelerationXAxisFrequency -0.985000527142857
22 Laying MeanBodyAccelerationXAxisFrequency -0.947735251944444
23 Walking MeanBodyAccelerationXAxisFrequency -0.313521773389831
23 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.243887818513725
23 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.0441392843425926
23 Sitting MeanBodyAccelerationXAxisFrequency -0.987607636617647
23 Standing MeanBodyAccelerationXAxisFrequency -0.985421519558824
23 Laying MeanBodyAccelerationXAxisFrequency -0.956756363194444
24 Walking MeanBodyAccelerationXAxisFrequency -0.47076236637931
24 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.344399351355932
24 WalkingDownstairs MeanBodyAccelerationXAxisFrequency -0.08273248054
24 Sitting MeanBodyAccelerationXAxisFrequency -0.990593766617647
24 Standing MeanBodyAccelerationXAxisFrequency -0.98725587115942
24 Laying MeanBodyAccelerationXAxisFrequency -0.967984021111111
25 Walking MeanBodyAccelerationXAxisFrequency -0.596007443513514
25 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.459775646153846
25 WalkingDownstairs MeanBodyAccelerationXAxisFrequency -0.253756934258621
25 Sitting MeanBodyAccelerationXAxisFrequency -0.991892828615385
25 Standing MeanBodyAccelerationXAxisFrequency -0.991970126756757
25 Laying MeanBodyAccelerationXAxisFrequency -0.909116474109589
26 Walking MeanBodyAccelerationXAxisFrequency -0.340185527559322
26 WalkingUpstairs MeanBodyAccelerationXAxisFrequency -0.169006952418182
26 WalkingDownstairs MeanBodyAccelerationXAxisFrequency 0.17395384962
26 Sitting MeanBodyAccelerationXAxisFrequency -0.979768987948718
26 Standing MeanBodyAccelerationXAxisFrequency -0.993069368783784
26 Laying MeanBodyAccelerationXAxisFrequency -0.969445445263158
